"site","plot","stab.com","stab.pop","asyn","SAE","CPE.env","CPE.int","richness","shannon","inv.simpson","evenness","CPE.env.LB","CPE.env.UB","CPE.int.LB","CPE.int.UB"
"BigBio","3",1.43271594082152,0.859386301308332,1.66713844360837,1.44241679533249,1.04750795231847,1.12631763687677,2.82352941176471,0.710154205390229,1.83990933697724,0.512267975191463,0.837638653372308,1.36902831214382,0.844333207129657,1.37985110907288
"BigBio","6",2.63098864702915,2.17642778928575,1.20885639302216,1.17856250018958,0.882623814400573,1.18387932385597,2,0.344006153837592,1.24058764775024,0.49629597217678,0.696108263691291,1.04489712535789,0.981631811595805,1.47350499254562
"BigBio","9",3.17211660755105,1.22017201465438,2.59972902955782,2.7945346318346,0.821790694371855,1.14299436702894,10.5882352941176,2.09446573142483,6.66729782937739,0.773422047557449,0.679970188829858,0.962094638578594,0.966961092846248,1.36819711452356
"BigBio","12",3.70859146265341,1.51450549593552,2.44871443029171,2.19107969239855,0.800541801662356,1.41924171355976,7,1.6675950574414,4.49352259739635,0.856974335763126,0.63351960862833,0.983696680793547,1.13611524926735,1.76410131876975
"BigBio","14",1.81538951127608,1.60533789011954,1.13084573811492,1.12934050056411,0.986253979438454,1.01568025729787,1.70588235294118,0.215866293006241,1.11826717315236,0.311429230415188,0.953829648111944,1.00405383412676,0.99728999828601,1.04980260206571
"BigBio","15",3.27079575604811,1.6307578397225,2.00569065276098,1.70491939715888,0.988980671033297,1.21737792177694,3.17647058823529,0.836236021162343,1.7855583637798,0.429740305105204,0.749498963072861,1.22322729176263,0.961741961152606,1.5696019400728
"BigBio","22",1.89407124632331,1.21257750069499,1.56202077412595,1.79435314672136,0.937712578228576,0.931488671207815,3.29411764705882,1.11618795573871,2.55704978441246,0.62295635932629,0.85072150317216,1.03442601087217,0.841549635861261,1.02327634513194
"BigBio","24",3.08235966595444,2.42020110939769,1.27359650154096,1.41617184167928,0.883266402396921,1.08559917396646,2.52941176470588,0.323652279102341,1.17394375622532,0.294601000226128,0.505578403011108,1.10991265972205,0.810351686009122,1.77880153919173
"BigBio","26",2.34204056835302,1.81192004927864,1.29257390207996,1.42059698757291,0.933058942828523,0.989550695566971,2.17647058823529,0.69371830397171,1.98323830722808,0.63144961250409,0.777841540034303,1.15624832874755,0.786925210883143,1.17023212824745
"BigBio","27",4.58738468329693,1.32809507060114,3.45410865896863,2.87817984579341,0.771504654028476,1.57172516824114,12.2941176470588,2.29971444332804,8.77972069726639,0.896592533742657,0.638527350119102,0.928302262998156,1.29279200778408,1.88025412001949
"BigBio","28",2.4136562879329,1.24303278250521,1.94174789426583,1.78987273901832,0.961704178563641,1.12980399777507,2.11764705882353,0.886019926714385,2.15669297141231,0.639128277199823,0.900119567626068,1.02023796508099,1.06333540344197,1.2052315606436
"BigBio","30",4.3452311750123,1.1253916867862,3.86108341303022,2.57885896263022,0.953776939912969,1.59845339727726,10.5882352941176,2.02792527192923,6.49964175954893,0.768427896268885,0.733787015692266,1.16857509215542,1.2812805356105,2.04047601056944
"BigBio","32",0.925043149327669,0.915614436177042,1.01029768948379,1.00800775332904,0.993215176395987,1.07275251032297,1.14285714285714,0.0221077411637246,1.00660681504362,0.0318947285421622,0.756933747590788,1.24910046890961,0.802394818936717,1.3241208332626
"BigBio","33",2.14743764881989,1.61171455224585,1.3323932862848,1.41795732537651,1.16629188504836,0.817562674512167,2.05882352941176,0.614581716408821,1.72671234699446,0.55941638624296,0.917254932993164,1.35774254401163,0.69207290788757,1.0244227605629
"BigBio","34",4.55416750696783,1.23635940543574,3.68353044183198,2.49525616743445,0.828853303404955,1.80433926637364,10.0588235294118,2.00629141056245,6.17947433794305,0.807391058627339,0.666169343586078,0.969714063108874,1.5223184078322,2.21615283364061
"BigBio","35",4.55495298377787,1.28951874714822,3.53228907594495,2.88991948239948,0.823836926860562,1.50271867664087,9.70588235294118,2.12361710627731,7.63037903241777,0.827937245661254,0.675797504050553,1.04473970361201,1.17027174303644,1.8086595407337
"BigBio","44",2.45304505765692,1.53331376831189,1.59983240766018,1.47692014314123,0.946064807768665,1.16687091567526,2.11764705882353,0.665813285054366,1.79346942197865,0.60604936966576,0.737965145351652,1.26268086899689,0.858369046774374,1.46877032895134
"BigBio","45",2.65857193201688,1.62610529099325,1.63493221917566,1.97038164890113,1.10104565314307,0.770032362662134,3.05882352941176,1.20113614929412,3.16498779053149,0.866436583009546,0.834907431560307,1.36916753749319,0.606028159995699,0.993827641373568
"BigBio","46",3.86321257925651,1.36772950439955,2.82454430267812,2.64864272954379,0.892776286919326,1.21568129127093,10.5294117647059,1.95124379074561,5.63349689660008,0.739371505442087,0.711112482023714,1.15245945348097,0.925423471472057,1.49966409055371
"BigBio","48",2.18542328393502,1.89845391121467,1.15115951513237,1.35555764488509,0.909774466985483,0.940040478101338,2,0.535042416196077,1.53946126375856,0.771903040511329,0.829845158760169,1.03800745704965,0.818120063669974,1.0233411834566
"BigBio","50",2.77150015665218,1.47398680026545,1.8802747461192,2.04392092061799,0.802063817704084,1.15126643334563,5.35294117647059,1.45677217781789,3.80986992021255,0.748632807390983,0.714589274753537,0.906271450151956,1.01507691225653,1.28749949156503
"BigBio","53",2.37434784812466,1.51049592515099,1.5718995388136,1.61159314852292,0.973472894524987,1.01807396310122,3.11764705882353,0.936424522207218,2.27500987823546,0.675487507177585,0.778959391785884,1.33333790509054,0.731851480257926,1.25214480570336
"BigBio","56",1.80717859370061,1.50260841824552,1.20269430928034,1.30333671700356,0.959240410863671,0.981042438013537,2,0.671011289653107,1.91581131982963,0.968064659963045,0.733592417594984,1.08286674859465,0.852164832846462,1.25789326563162
"BigBio","57",4.05248580420178,1.81691746327098,2.23041821443343,2.04882458830724,0.799102699031181,1.38409581528788,5.52941176470588,1.27900504822224,3.01253218505576,0.65727857416395,0.642932419091513,0.991822203594279,1.09762999950648,1.69323108050283
"BigBio","58",2.62187968356198,1.6586367072634,1.58074379523884,1.71032937717523,0.87908685841854,1.06474389515862,3.88235294117647,0.980436163039303,2.35514881226993,0.707235195162503,0.674445542739758,1.04149218047709,0.88741348791036,1.37036887243438
"BigBio","62",1.2402381594203,1.03982621470934,1.192735999416,1.55773806618438,0.972935949684595,0.801915274856312,1.47058823529412,0.646088811701241,1.6000604940552,0.58809538029519,0.781916139233999,1.292494719327,0.592408276250845,0.979257069452116
"BigBio","67",2.80579416002865,1.22860321720744,2.28372685398471,1.74044305020542,0.923227940157493,1.44773267829207,3.41176470588235,1.07939170369006,2.81555520745134,0.602419980040679,0.737668953735116,1.19393752504315,1.09901277183815,1.77878371371592
"BigBio","68",2.70457090633913,0.971458400439409,2.78403162205999,2.78416598129015,0.757055802192364,1.33950896730543,10.5882352941176,2.13058164876896,7.02763469819995,0.807326777201757,0.636744885684684,0.951588816086735,1.0517892049983,1.57041922265758
"BigBio","70",2.23218879810177,1.65292014097838,1.3504516901709,1.5881478033928,1.03533347366523,0.826135701856791,3.76470588235294,0.955012731668176,2.27066629480822,0.68889606598175,0.92970856812612,1.1908824542398,0.714034568629618,0.914621421292309
"BigBio","73",1.30122831498882,0.984392925835026,1.32185866114898,1.31821585274855,1.08649266054191,0.973198996049852,1.14285714285714,0.361692549978888,1.26138299288141,0.521812048181025,0.758441317131203,1.51444753837317,0.662131512028516,1.3221371460403
"BigBio","74",2.44944162018477,1.48702698318349,1.64720724498281,1.44937147261962,0.947508635590839,1.20308302422996,3.29411764705882,0.75200378434114,1.73384862515698,0.419701303247543,0.869025055352341,1.04090788503082,1.09184024210072,1.30778465354862
"BigBio","75",2.23403007782187,2.19117622547129,1.01955746500552,1.03187400396315,0.957789674559188,1.04020529275381,1.29411764705882,0.0399573464593868,1.0133852539887,0.0576462655840395,0.767141018393403,1.01448954158924,0.973957946668168,1.28803420629565
"BigBio","81",2.46522404705253,1.31977225214131,1.86791625831862,1.94544629714557,0.922212408214034,1.04848298955774,5.82352941176471,1.37846969721959,3.49461306712248,0.769338586397132,0.799581109184833,1.07464603164497,0.893464661741152,1.20081459647091
"BigBio","82",4.68855826521592,1.25193696293728,3.74504340395515,2.65363066948708,0.86539868515338,1.64607294934584,10.1764705882353,2.03708931302663,6.05638806487325,0.734724662437856,0.73838877804729,1.07576062919353,1.31190355403605,1.91138517557923
"BigBio","89",4.53199986695425,1.47080563841979,3.08130438758947,2.60424248407165,0.888190629316632,1.34385520117854,10.2352941176471,2.0435535088996,6.62247932827831,0.774349797545902,0.737106665120679,1.09559646832214,1.08003472733838,1.605184322865
"BigBio","93",2.45239556646958,1.20125390593365,2.04152973351916,1.54930900040375,1.07445412327081,1.24190356377847,3.05882352941176,0.739808320732428,1.71145429613865,0.533658897764533,0.93091526945067,1.27742208181568,1.03154883354053,1.41549230169933
"BigBio","98",3.17159712149533,2.04441664701849,1.55134577196908,1.52950729720209,1.08828259014107,0.934965796578043,5.23529411764706,0.888859787612686,1.89473682886979,0.496082092980725,0.99184755373315,1.1984579521736,0.846327330263556,1.0226149255234
"BigBio","104",2.87579928795301,1.24581393671262,2.30836981607502,2.08805243562936,0.978064062664744,1.13967569694142,6,1.4689057399663,3.99181757642372,0.754868224866093,0.86060745559876,1.21471490991643,0.910275049164421,1.28460632130573
"BigBio","107",4.29582832339168,1.13855271752601,3.7730605331356,2.98622831612551,0.785134761699777,1.63835875935975,9.35294117647059,2.07982670923572,6.23923253426544,0.867355106300594,0.612035076360044,1.05566074239086,1.19687110738864,2.06446947584681
"BigBio","108",5.00118721108109,1.53581590404395,3.25637154681917,2.83141849838549,0.803418499417239,1.45069962762537,10.3529411764706,2.01125094009193,6.49387158411338,0.762109605396539,0.662213650253727,1.00480735095449,1.14459051659864,1.73676256110789
"BigBio","110",3.349089488379,1.69880248963354,1.97144135873115,1.73211380017523,0.87755962256728,1.3329676440521,3.41176470588235,1.07734312919003,2.68425018755594,0.777138794909127,0.64452082315693,1.19509422623734,0.952514602436928,1.76627662251801
"BigBio","111",3.20455633309422,1.5050763214571,2.12916533693907,1.92610338651833,0.857560766534106,1.30535593386603,3.58823529411765,1.06231323242508,2.30264882793167,0.592888303742442,0.713116756867504,1.10564462121884,0.999803172548069,1.55013459210785
"BigBio","115",2.99331870670137,1.75911420676321,1.70160566903107,1.43016965476251,1.01029805630882,1.18041084419346,3.11764705882353,0.604238211081054,1.49588264046255,0.337231766572652,0.905895309239061,1.08573402596684,1.09584211966163,1.31339658494361
"BigBio","117",1.12429359853657,1.03439745075075,1.08690677623052,1.24486416658454,0.898005594626639,0.976293600899102,1.88235294117647,0.492581043841262,1.45613854433333,0.710644229185697,0.844808381810723,1.00203159161088,0.871342538104548,1.03350389164437
"BigBio","118",3.09565597573683,1.75153857069733,1.76739241003661,1.6534271407523,0.960224334546258,1.12946752900424,4.41176470588235,1.10311322083646,2.77951673372531,0.566888055634014,0.842957237687533,1.23981947338127,0.862164476269851,1.26806762515475
"BigBio","125",3.48456594185697,2.96770674650262,1.17416114175144,1.36951865649164,0.927399284697604,0.937091365963426,2,0.693139854557805,1.99997069649236,0.999989430813043,0.770810772227162,1.11896398208681,0.766202638594686,1.1122744861104
"BigBio","127",1.0598841400768,0.695855809109966,1.52313759000222,1.41185463996209,1.06671095123906,1.1386296775741,1.42857142857143,0.686734355363646,1.97472702753986,0.990748248891211,0.763608027241905,1.7635330047464,0.611738140948498,1.41279342717428
