"site","plot","stab.com","stab.pop","asyn","SAE","CPE.env","CPE.int","richness","shannon","inv.simpson","evenness","CPE.env.LB","CPE.env.UB","CPE.int.LB","CPE.int.UB"
"SGS","SGS_UNUN_24_5",1.96610127935542,0.771256150549436,2.54921957893599,2.07604806621151,0.98270391837768,1.2608207467573,3.28571428571429,1.36902152120358,2.58441656538445,0.570926318898789,0.833382564614987,1.19878013285228,1.02474032698315,1.47351664521435
"SGS","SGS_UNUN_24_6",1.72208969039135,0.64952137060873,2.65132106242695,2.25320742697852,0.975696345453896,1.21528199027448,3.28571428571429,1.5811701539518,3.50168056182785,0.659399170551163,0.831916417270221,1.19486043266646,0.984791500895066,1.41443375076676
"SGS","SGS_UNUN_24_7",1.81132907354556,0.687314030871295,2.63537334055202,2.02467432969411,1.02034749306272,1.28331857241418,2.78571428571429,1.3596176279669,2.45620810830097,0.590474433324415,0.884820707167281,1.16976960487484,1.1127314202534,1.47107795697684
"SGS","SGS_UNUN_24_8",2.00393475115854,0.684459701222274,2.92776148483251,2.20131819068953,0.989927557219598,1.35715945615537,3.57142857142857,1.51284685397608,3.02233509924139,0.608814360935911,0.805140101919892,1.21415948257728,1.09568707854227,1.65367427289448
"SGS","SGS_UNUN_24_9",2.10212432110543,0.736409418261334,2.85455925600266,2.17451992025223,0.980917075138464,1.35487320476957,3,1.39341197968174,2.64339753381927,0.605151133793665,0.795626166854158,1.22286928192771,1.07353059480307,1.64993740859325
"SGS","SGS_UNUN_5A_1",1.67093553038857,0.704663649046203,2.37125262903835,2.13956413597827,0.986930735028989,1.13323309240821,2.78571428571429,1.25904159811182,2.08954715195213,0.477080048236531,0.829485944548393,1.23102376169961,0.900454474533546,1.33611562628954
"SGS","SGS_UNUN_5A_10",2.32872609269677,1.26909446522019,1.83495094850385,1.77087657816202,0.996899151248343,1.04565544983003,2.5,0.706599071307901,1.38542520316404,0.294674700485686,0.85795049362759,1.15521985673994,0.896964408710389,1.20774898272273
"SGS","SGS_UNUN_5A_11",1.47720462595599,0.91562802157281,1.6133239603333,1.54909755513759,0.993631907108892,1.05135548127146,2.64285714285714,0.790952368317702,1.51844491888742,0.343506249008687,0.896303403199032,1.10439798399579,0.943068673778114,1.16199162223562
"SGS","SGS_UNUN_5A_12",1.93558380609982,1.16561903365891,1.66056297144014,1.64856279272861,0.975792661136566,1.03497603538191,2.85714285714286,0.837144113415561,1.55710478385693,0.381000705185295,0.886870565031114,1.08518086203434,0.928246465000083,1.1357706823646
"SGS","SGS_UNUN_5A_13",1.49731962800099,0.885309532407871,1.69129504787842,1.52722350048736,0.995844551491886,1.11460530220374,3.14285714285714,0.940376415483765,1.64889083312042,0.42798375058403,0.908319151564283,1.07967220169346,1.02575635087959,1.21920943672931
"SGS","SGS_UNUN_5A_14",2.03304074089303,1.12473536575701,1.80757252131454,1.74927785687392,0.963749182749087,1.07530845602017,2.5,0.83849365738498,1.58807422748946,0.381614909114806,0.874660902964215,1.07316611207418,0.96289857774133,1.1814112494642
"SGS","SGS_UNUN_5A_15",1.76104813471298,1.06212305277157,1.65804529909938,1.5925564507906,0.994158756287993,1.05103537152839,2.5,0.734138639711514,1.46293103697398,0.353046058278924,0.893162034041948,1.13749827530182,0.915304112307849,1.16577618113521
